employee_id,age,age_cohort,gender,marital_status,department,job_role,job_level,education,education_label,education_field,monthly_income,income_bracket,daily_rate,hourly_rate,monthly_rate,percent_salary_hike,stock_option_level,overtime,overtime_flag,business_travel,distance_from_home,distance_band,job_satisfaction,job_satisfaction_label,environment_satisfaction,environment_satisfaction_label,relationship_satisfaction,relationship_satisfaction_label,work_life_balance,work_life_balance_label,job_involvement,performance_rating,performance_label,total_working_years,years_at_company,tenure_band,years_in_current_role,years_since_last_promotion,years_with_curr_manager,training_times_last_year,num_companies_worked,attrition,attrition_flag
1631,37,30-39,Male,Married,Research & Development,Manufacturing Director,2,3,3 - Bachelor,Life Sciences,5768,"Mid ($3,500 - $7,000)",671,85,26493,17,3,No,0,Travel_Rarely,19,Far (16-25 mi),3,3 - High,3,3 - High,1,1 - Low,2,2 - Good,3,3,3 - Excellent,9,4,3-5 Years,3,0,2,2,3,No,0
1633,39,30-39,Female,Single,Research & Development,Manufacturing Director,2,3,3 - Bachelor,Medical,5042,"Mid ($3,500 - $7,000)",711,81,3140,13,0,No,0,Travel_Frequently,4,Near (1-5 mi),3,3 - High,1,1 - Low,4,4 - Very High,1,1 - Bad,3,3,3 - Excellent,10,9,6-10 Years,2,3,8,2,0,No,0
1635,45,40-49,Female,Divorced,Research & Development,Manufacturing Director,2,2,2 - College,Other,5770,"Mid ($3,500 - $7,000)",1329,59,5388,19,2,No,0,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,4,4 - Very High,1,1 - Low,3,3 - Better,2,3,3 - Excellent,10,10,6-10 Years,7,3,9,3,1,No,0
1638,38,30-39,Female,Married,Research & Development,Manufacturing Director,3,2,2 - College,Medical,7756,"High ($7,001 - $12,000)",397,54,14199,19,1,Yes,1,Travel_Rarely,2,Near (1-5 mi),3,3 - High,4,4 - Very High,4,4 - Very High,4,4 - Best,2,3,3 - Excellent,10,5,3-5 Years,4,0,2,6,3,No,0
1639,35,30-39,Male,Married,Sales,Sales Executive,3,3,3 - Bachelor,Medical,10306,"High ($7,001 - $12,000)",737,55,21530,17,0,No,0,Travel_Rarely,10,Moderate (6-15 mi),1,1 - Low,4,4 - Very High,3,3 - High,3,3 - Better,2,3,3 - Excellent,15,13,10+ Years,12,6,0,3,9,Yes,1
1640,37,30-39,Female,Married,Research & Development,Research Scientist,1,3,3 - Bachelor,Medical,3936,"Mid ($3,500 - $7,000)",1470,71,9953,11,1,No,0,Travel_Rarely,10,Moderate (6-15 mi),2,2 - Medium,2,2 - Medium,1,1 - Low,1,1 - Bad,3,3,3 - Excellent,8,8,6-10 Years,4,7,7,2,1,No,0
1641,40,40-49,Female,Single,Research & Development,Manufacturing Director,3,3,3 - Bachelor,Life Sciences,7945,"High ($7,001 - $12,000)",448,84,19948,15,0,Yes,1,Travel_Rarely,16,Far (16-25 mi),4,4 - Very High,3,3 - High,4,4 - Very High,2,2 - Good,3,3,3 - Excellent,18,4,3-5 Years,2,3,3,2,6,No,0
1642,44,40-49,Male,Married,Human Resources,Human Resources,2,5,5 - Doctor,Human Resources,5743,"Mid ($3,500 - $7,000)",602,37,10503,11,0,Yes,1,Travel_Frequently,1,Near (1-5 mi),4,4 - Very High,1,1 - Low,3,3 - High,3,3 - Better,3,3,3 - Excellent,14,10,6-10 Years,7,0,2,3,4,No,0
1644,48,40-49,Male,Married,Research & Development,Manager,4,5,5 - Doctor,Medical,15202,"Executive (>$12,000)",365,89,5602,25,1,No,0,Travel_Frequently,4,Near (1-5 mi),4,4 - Very High,3,3 - High,2,2 - Medium,3,3 - Better,2,4,4 - Outstanding,23,2,1-2 Years,2,2,2,3,2,No,0
1645,35,30-39,Male,Divorced,Sales,Sales Executive,2,2,2 - College,Medical,5440,"Mid ($3,500 - $7,000)",763,59,22098,14,2,Yes,1,Travel_Rarely,15,Moderate (6-15 mi),4,4 - Very High,1,1 - Low,4,4 - Very High,2,2 - Good,1,3,3 - Excellent,7,2,1-2 Years,2,2,2,2,6,Yes,1
1646,24,Under 30,Female,Single,Research & Development,Research Scientist,1,1,1 - Below College,Technical Degree,3760,"Mid ($3,500 - $7,000)",567,32,17218,13,0,Yes,1,Travel_Frequently,2,Near (1-5 mi),4,4 - Very High,1,1 - Low,3,3 - High,3,3 - Better,3,3,3 - Excellent,6,6,6-10 Years,3,1,3,2,1,No,0
1647,27,Under 30,Female,Married,Research & Development,Research Scientist,1,3,3 - Bachelor,Medical,3517,"Mid ($3,500 - $7,000)",486,86,22490,17,0,No,0,Travel_Rarely,8,Moderate (6-15 mi),3,3 - High,2,2 - Medium,1,1 - Low,3,3 - Better,4,3,3 - Excellent,5,3,3-5 Years,2,0,2,0,7,No,0
1648,27,Under 30,Male,Single,Research & Development,Research Scientist,1,3,3 - Bachelor,Medical,2580,"Low (<$3,500)",591,87,6297,13,0,No,0,Travel_Frequently,2,Near (1-5 mi),4,4 - Very High,4,4 - Very High,3,3 - High,2,2 - Good,3,3,3 - Excellent,6,4,3-5 Years,2,1,2,0,2,No,0
1649,40,40-49,Male,Single,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Life Sciences,2166,"Low (<$3,500)",1329,73,3339,14,0,Yes,1,Travel_Rarely,7,Moderate (6-15 mi),1,1 - Low,1,1 - Low,2,2 - Medium,1,1 - Bad,3,3,3 - Excellent,10,4,3-5 Years,2,0,3,3,3,Yes,1
1650,29,Under 30,Male,Single,Sales,Sales Executive,2,3,3 - Bachelor,Medical,5869,"Mid ($3,500 - $7,000)",469,42,23413,11,0,No,0,Travel_Rarely,10,Moderate (6-15 mi),3,3 - High,3,3 - High,3,3 - High,3,3 - Better,2,3,3 - Excellent,8,5,3-5 Years,2,1,4,2,9,No,0
1651,36,30-39,Female,Married,Research & Development,Healthcare Representative,3,4,4 - Master,Life Sciences,8008,"High ($7,001 - $12,000)",711,42,22792,12,2,No,0,Travel_Rarely,5,Near (1-5 mi),1,1 - Low,2,2 - Medium,3,3 - High,3,3 - Better,3,3,3 - Excellent,9,3,3-5 Years,2,0,2,6,4,No,0
1653,25,Under 30,Male,Divorced,Research & Development,Manufacturing Director,2,1,1 - Below College,Life Sciences,5206,"Mid ($3,500 - $7,000)",772,77,4973,17,2,No,0,Travel_Frequently,2,Near (1-5 mi),3,3 - High,4,4 - Very High,3,3 - High,3,3 - Better,4,3,3 - Excellent,7,7,6-10 Years,7,0,7,6,1,No,0
1654,39,30-39,Male,Married,Research & Development,Manufacturing Director,2,3,3 - Bachelor,Medical,5295,"Mid ($3,500 - $7,000)",492,66,7693,21,0,No,0,Travel_Rarely,12,Moderate (6-15 mi),2,2 - Medium,4,4 - Very High,3,3 - High,3,3 - Better,3,4,4 - Outstanding,7,5,3-5 Years,4,1,0,3,4,No,0
1655,49,40-49,Female,Married,Research & Development,Research Director,4,4,4 - Master,Other,16413,"Executive (>$12,000)",301,72,3498,16,2,No,0,Travel_Rarely,22,Far (16-25 mi),2,2 - Medium,1,1 - Low,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,27,4,3-5 Years,2,1,2,2,3,No,0
1656,50,50+,Female,Divorced,Research & Development,Research Director,3,5,5 - Doctor,Life Sciences,13269,"Executive (>$12,000)",813,50,21981,15,3,No,0,Travel_Rarely,17,Far (16-25 mi),1,1 - Low,4,4 - Very High,3,3 - High,3,3 - Better,2,3,3 - Excellent,19,14,10+ Years,11,1,11,3,5,No,0
1657,20,Under 30,Female,Single,Sales,Sales Representative,1,3,3 - Bachelor,Medical,2783,"Low (<$3,500)",1141,31,13251,19,0,No,0,Travel_Rarely,2,Near (1-5 mi),3,3 - High,3,3 - High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,2,2,1-2 Years,2,2,2,3,1,No,0
1658,34,30-39,Female,Divorced,Research & Development,Research Scientist,2,3,3 - Bachelor,Life Sciences,5433,"Mid ($3,500 - $7,000)",1130,66,19332,12,1,No,0,Travel_Rarely,3,Near (1-5 mi),2,2 - Medium,4,4 - Very High,3,3 - High,3,3 - Better,3,3,3 - Excellent,11,11,10+ Years,8,7,9,2,1,No,0
1659,36,30-39,Male,Single,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Life Sciences,2013,"Low (<$3,500)",311,77,10950,11,0,No,0,Travel_Rarely,7,Moderate (6-15 mi),2,2 - Medium,1,1 - Low,3,3 - High,3,3 - Better,3,3,3 - Excellent,15,4,3-5 Years,3,1,3,4,2,No,0
1661,49,40-49,Female,Married,Research & Development,Healthcare Representative,4,1,1 - Below College,Life Sciences,13966,"Executive (>$12,000)",465,41,11652,19,1,Yes,1,Travel_Rarely,6,Moderate (6-15 mi),3,3 - High,3,3 - High,2,2 - Medium,3,3 - Better,2,3,3 - Excellent,30,15,10+ Years,11,2,12,3,2,No,0
1662,36,30-39,Female,Married,Research & Development,Manufacturing Director,2,4,4 - Master,Medical,4374,"Mid ($3,500 - $7,000)",894,33,15411,15,0,No,0,Non-Travel,1,Near (1-5 mi),3,3 - High,4,4 - Very High,3,3 - High,3,3 - Better,2,3,3 - Excellent,4,3,3-5 Years,2,1,2,6,0,No,0
1664,36,30-39,Male,Divorced,Research & Development,Healthcare Representative,2,2,2 - College,Life Sciences,6842,"Mid ($3,500 - $7,000)",1040,79,26308,20,1,No,0,Travel_Rarely,3,Near (1-5 mi),1,1 - Low,4,4 - Very High,1,1 - Low,3,3 - Better,4,4,4 - Outstanding,13,5,3-5 Years,4,0,4,3,6,No,0
1665,54,50+,Female,Married,Research & Development,Manager,4,5,5 - Doctor,Medical,17426,"Executive (>$12,000)",584,91,18685,25,1,No,0,Travel_Rarely,22,Far (16-25 mi),3,3 - High,2,2 - Medium,3,3 - High,3,3 - Better,3,4,4 - Outstanding,36,10,6-10 Years,8,4,7,6,3,No,0
1666,43,40-49,Male,Married,Research & Development,Research Director,4,2,2 - College,Life Sciences,17603,"Executive (>$12,000)",1291,65,3525,24,1,No,0,Travel_Rarely,15,Moderate (6-15 mi),3,3 - High,3,3 - High,1,1 - Low,3,3 - Better,2,4,4 - Outstanding,14,14,10+ Years,10,6,11,3,1,No,0
1667,35,30-39,Male,Single,Sales,Sales Executive,2,4,4 - Master,Other,4581,"Mid ($3,500 - $7,000)",880,36,10414,24,0,Yes,1,Travel_Frequently,12,Moderate (6-15 mi),4,4 - Very High,4,4 - Very High,1,1 - Low,4,4 - Best,3,4,4 - Outstanding,13,11,10+ Years,9,6,7,2,3,Yes,1
1668,38,30-39,Male,Married,Research & Development,Research Scientist,2,3,3 - Bachelor,Life Sciences,4735,"Mid ($3,500 - $7,000)",1189,90,9867,15,2,No,0,Travel_Frequently,1,Near (1-5 mi),4,4 - Very High,4,4 - Very High,4,4 - Very High,4,4 - Best,3,3,3 - Excellent,19,13,10+ Years,11,2,9,4,7,No,0
1669,29,Under 30,Male,Divorced,Sales,Sales Executive,2,3,3 - Bachelor,Medical,4187,"Mid ($3,500 - $7,000)",991,43,3356,13,1,Yes,1,Travel_Rarely,5,Near (1-5 mi),2,2 - Medium,1,1 - Low,2,2 - Medium,2,2 - Good,2,3,3 - Excellent,10,10,6-10 Years,0,0,9,3,1,No,0
1670,33,30-39,Male,Divorced,Sales,Sales Executive,2,4,4 - Master,Medical,5505,"Mid ($3,500 - $7,000)",392,93,3921,14,2,No,0,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,4,4 - Very High,3,3 - High,3,3 - Better,3,3,3 - Excellent,6,6,6-10 Years,2,0,4,5,1,No,0
1671,32,30-39,Male,Divorced,Research & Development,Research Scientist,2,3,3 - Bachelor,Medical,5470,"Mid ($3,500 - $7,000)",977,45,25518,13,2,No,0,Travel_Rarely,2,Near (1-5 mi),2,2 - Medium,4,4 - Very High,3,3 - High,2,2 - Good,3,3,3 - Excellent,10,9,6-10 Years,5,1,6,4,0,No,0
1673,31,30-39,Female,Married,Sales,Sales Executive,2,4,4 - Master,Life Sciences,5476,"Mid ($3,500 - $7,000)",1112,67,22589,11,2,No,0,Travel_Rarely,5,Near (1-5 mi),4,4 - Very High,1,1 - Low,1,1 - Low,3,3 - Better,3,3,3 - Excellent,10,10,6-10 Years,0,0,2,2,1,No,0
1674,49,40-49,Female,Divorced,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Medical,2587,"Low (<$3,500)",464,74,24941,16,1,Yes,1,Travel_Rarely,16,Far (16-25 mi),1,1 - Low,4,4 - Very High,2,2 - Medium,2,2 - Good,3,3,3 - Excellent,17,2,1-2 Years,2,2,2,2,4,No,0
1675,38,30-39,Female,Single,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Medical,2440,"Low (<$3,500)",148,42,23826,22,0,No,0,Travel_Frequently,2,Near (1-5 mi),2,2 - Medium,4,4 - Very High,2,2 - Medium,3,3 - Better,2,4,4 - Outstanding,4,4,3-5 Years,3,3,3,3,1,No,0
1676,47,40-49,Female,Divorced,Sales,Manager,4,4,4 - Master,Life Sciences,15972,"Executive (>$12,000)",1225,47,21086,14,3,No,0,Travel_Rarely,2,Near (1-5 mi),2,2 - Medium,2,2 - Medium,3,3 - High,3,3 - Better,4,3,3 - Excellent,29,3,3-5 Years,2,1,2,2,6,No,0
1677,49,40-49,Male,Single,Research & Development,Manager,4,3,3 - Bachelor,Life Sciences,15379,"Executive (>$12,000)",809,36,22384,14,0,No,0,Travel_Rarely,1,Near (1-5 mi),3,3 - High,3,3 - High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,23,8,6-10 Years,7,0,0,2,4,No,0
1678,41,40-49,Male,Single,Sales,Sales Executive,3,2,2 - College,Life Sciences,7082,"High ($7,001 - $12,000)",1206,80,11591,16,0,Yes,1,Travel_Rarely,23,Far (16-25 mi),3,3 - High,4,4 - Very High,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,21,2,1-2 Years,0,0,2,2,3,No,0
1680,20,Under 30,Male,Single,Sales,Sales Representative,1,1,1 - Below College,Life Sciences,2728,"Low (<$3,500)",727,54,21082,11,0,No,0,Travel_Rarely,9,Moderate (6-15 mi),1,1 - Low,4,4 - Very High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,2,2,1-2 Years,2,0,2,3,1,No,0
1681,33,30-39,Female,Divorced,Sales,Sales Executive,2,3,3 - Bachelor,Life Sciences,5368,"Mid ($3,500 - $7,000)",530,36,16130,25,1,Yes,1,Non-Travel,16,Far (16-25 mi),4,4 - Very High,3,3 - High,3,3 - High,3,3 - Better,3,4,4 - Outstanding,7,6,6-10 Years,5,1,2,2,1,No,0
1682,36,30-39,Male,Married,Research & Development,Healthcare Representative,2,4,4 - Master,Life Sciences,5347,"Mid ($3,500 - $7,000)",1351,80,7419,14,2,No,0,Travel_Rarely,26,Very Far (26+ mi),3,3 - High,1,1 - Low,2,2 - Medium,2,2 - Good,3,3,3 - Excellent,10,3,3-5 Years,2,0,2,2,6,No,0
1683,44,40-49,Female,Divorced,Human Resources,Human Resources,1,3,3 - Bachelor,Life Sciences,3195,"Low (<$3,500)",528,44,4167,18,3,Yes,1,Travel_Rarely,1,Near (1-5 mi),4,4 - Very High,3,3 - High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,8,2,1-2 Years,2,2,2,2,4,No,0
1684,23,Under 30,Male,Single,Research & Development,Laboratory Technician,1,1,1 - Below College,Medical,3989,"Mid ($3,500 - $7,000)",1320,93,20586,11,0,Yes,1,Travel_Rarely,8,Moderate (6-15 mi),3,3 - High,4,4 - Very High,1,1 - Low,3,3 - Better,2,3,3 - Excellent,5,5,3-5 Years,4,1,2,2,1,Yes,1
1687,38,30-39,Female,Married,Research & Development,Laboratory Technician,1,2,2 - College,Medical,3306,"Low (<$3,500)",1495,87,26176,19,1,No,0,Travel_Rarely,4,Near (1-5 mi),3,3 - High,4,4 - Very High,4,4 - Very High,2,2 - Good,3,3,3 - Excellent,7,0,< 1 Year,0,0,0,5,7,No,0
1689,53,50+,Male,Married,Research & Development,Healthcare Representative,3,4,4 - Master,Medical,7005,"High ($7,001 - $12,000)",1395,48,3458,15,0,No,0,Travel_Rarely,24,Far (16-25 mi),4,4 - Very High,2,2 - Medium,3,3 - High,3,3 - Better,4,3,3 - Excellent,11,4,3-5 Years,3,1,2,2,3,No,0
1691,48,40-49,Female,Married,Sales,Sales Representative,1,2,2 - College,Medical,2655,"Low (<$3,500)",708,95,11740,11,2,Yes,1,Travel_Frequently,7,Moderate (6-15 mi),3,3 - High,4,4 - Very High,3,3 - High,3,3 - Better,3,3,3 - Excellent,19,9,6-10 Years,7,7,7,3,2,Yes,1
1692,32,30-39,Male,Single,Research & Development,Laboratory Technician,1,4,4 - Master,Life Sciences,1393,"Low (<$3,500)",1259,95,24852,12,0,No,0,Travel_Rarely,2,Near (1-5 mi),2,2 - Medium,4,4 - Very High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,1,1,1-2 Years,0,0,0,2,1,Yes,1
1693,26,Under 30,Male,Single,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Medical,2570,"Low (<$3,500)",786,76,11925,20,0,No,0,Non-Travel,7,Moderate (6-15 mi),4,4 - Very High,4,4 - Very High,3,3 - High,3,3 - Better,3,4,4 - Outstanding,7,7,6-10 Years,7,5,7,5,1,No,0
1694,55,50+,Male,Divorced,Research & Development,Research Scientist,1,3,3 - Bachelor,Technical Degree,3537,"Mid ($3,500 - $7,000)",1441,94,23737,12,1,No,0,Travel_Rarely,22,Far (16-25 mi),2,2 - Medium,1,1 - Low,4,4 - Very High,3,3 - Better,2,3,3 - Excellent,8,4,3-5 Years,2,1,2,1,5,No,0
1696,34,30-39,Male,Married,Research & Development,Laboratory Technician,2,2,2 - College,Medical,3986,"Mid ($3,500 - $7,000)",1157,57,11912,14,1,No,0,Travel_Rarely,5,Near (1-5 mi),4,4 - Very High,2,2 - Medium,3,3 - High,4,4 - Best,2,3,3 - Excellent,15,15,10+ Years,10,4,13,3,1,No,0
1697,60,50+,Male,Divorced,Research & Development,Healthcare Representative,3,4,4 - Master,Medical,10883,"High ($7,001 - $12,000)",370,92,20467,20,1,No,0,Travel_Rarely,1,Near (1-5 mi),4,4 - Very High,3,3 - High,3,3 - High,4,4 - Best,1,4,4 - Outstanding,19,1,1-2 Years,0,0,0,2,3,No,0
1698,33,30-39,Male,Married,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Medical,2028,"Low (<$3,500)",267,79,13637,18,3,No,0,Travel_Rarely,21,Far (16-25 mi),2,2 - Medium,2,2 - Medium,4,4 - Very High,3,3 - Better,4,3,3 - Excellent,14,14,10+ Years,11,2,13,6,1,No,0
1700,37,30-39,Male,Divorced,Sales,Sales Executive,2,4,4 - Master,Medical,9525,"High ($7,001 - $12,000)",1278,31,7677,14,2,No,0,Travel_Frequently,1,Near (1-5 mi),4,4 - Very High,3,3 - High,3,3 - High,2,2 - Good,1,3,3 - Excellent,6,6,6-10 Years,3,1,3,2,1,No,0
1701,34,30-39,Female,Married,Research & Development,Research Scientist,1,3,3 - Bachelor,Life Sciences,2929,"Low (<$3,500)",678,35,20338,12,0,No,0,Travel_Rarely,19,Far (16-25 mi),4,4 - Very High,2,2 - Medium,2,2 - Medium,3,3 - Better,2,3,3 - Excellent,10,10,6-10 Years,9,8,7,3,1,No,0
1702,23,Under 30,Male,Divorced,Sales,Sales Representative,1,3,3 - Bachelor,Life Sciences,2275,"Low (<$3,500)",427,99,25103,21,1,Yes,1,Travel_Rarely,7,Moderate (6-15 mi),4,4 - Very High,3,3 - High,2,2 - Medium,3,3 - Better,3,4,4 - Outstanding,3,3,3-5 Years,2,0,2,2,1,Yes,1
1703,44,40-49,Female,Married,Research & Development,Healthcare Representative,3,3,3 - Bachelor,Life Sciences,7879,"High ($7,001 - $12,000)",921,96,14810,19,1,Yes,1,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,3,3 - High,2,2 - Medium,3,3 - Better,4,3,3 - Excellent,9,8,6-10 Years,7,6,7,2,1,No,0
1704,35,30-39,Male,Single,Research & Development,Research Scientist,1,4,4 - Master,Medical,4930,"Mid ($3,500 - $7,000)",146,79,13970,14,0,Yes,1,Travel_Frequently,2,Near (1-5 mi),4,4 - Very High,1,1 - Low,3,3 - High,4,4 - Best,2,3,3 - Excellent,6,5,3-5 Years,4,1,4,2,0,No,0
1706,43,40-49,Male,Married,Sales,Sales Executive,2,3,3 - Bachelor,Medical,7847,"High ($7,001 - $12,000)",1179,73,6069,17,1,Yes,1,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,4,4 - Very High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,10,10,6-10 Years,9,8,8,3,1,No,0
1707,24,Under 30,Male,Married,Research & Development,Research Scientist,1,3,3 - Bachelor,Medical,4401,"Mid ($3,500 - $7,000)",581,62,17616,16,1,No,0,Travel_Rarely,9,Moderate (6-15 mi),3,3 - High,3,3 - High,4,4 - Very High,3,3 - Better,4,3,3 - Excellent,5,5,3-5 Years,3,0,4,1,1,No,0
1708,41,40-49,Male,Single,Sales,Sales Executive,3,3,3 - Bachelor,Marketing,9241,"High ($7,001 - $12,000)",918,35,15869,12,0,No,0,Travel_Rarely,6,Moderate (6-15 mi),3,3 - High,4,4 - Very High,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,10,10,6-10 Years,8,8,7,3,1,No,0
1709,29,Under 30,Female,Married,Research & Development,Laboratory Technician,1,4,4 - Master,Medical,2974,"Low (<$3,500)",1082,43,25412,17,1,No,0,Travel_Rarely,9,Moderate (6-15 mi),3,3 - High,4,4 - Very High,3,3 - High,3,3 - Better,3,3,3 - Excellent,9,5,3-5 Years,3,1,2,2,9,No,0
1710,36,30-39,Female,Single,Sales,Sales Representative,2,4,4 - Master,Life Sciences,4502,"Mid ($3,500 - $7,000)",530,51,7439,15,0,No,0,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,3,3 - High,3,3 - High,2,2 - Good,3,3,3 - Excellent,17,13,10+ Years,7,6,7,2,3,No,0
1712,45,40-49,Male,Married,Research & Development,Healthcare Representative,3,1,1 - Below College,Life Sciences,10748,"High ($7,001 - $12,000)",1238,74,3395,23,1,No,0,Non-Travel,1,Near (1-5 mi),3,3 - High,3,3 - High,4,4 - Very High,2,2 - Good,2,4,4 - Outstanding,25,23,10+ Years,15,14,4,3,3,No,0
1714,24,Under 30,Male,Married,Human Resources,Human Resources,1,1,1 - Below College,Human Resources,1555,"Low (<$3,500)",240,58,11585,11,1,No,0,Travel_Rarely,22,Far (16-25 mi),3,3 - High,4,4 - Very High,3,3 - High,3,3 - Better,1,3,3 - Excellent,1,1,1-2 Years,0,0,0,2,1,Yes,1
1716,47,40-49,Male,Married,Sales,Sales Executive,4,3,3 - Bachelor,Life Sciences,12936,"Executive (>$12,000)",1093,82,24164,11,0,No,0,Travel_Frequently,9,Moderate (6-15 mi),3,3 - High,3,3 - High,3,3 - High,1,1 - Bad,1,3,3 - Excellent,25,23,10+ Years,5,14,10,3,7,Yes,1
1718,26,Under 30,Male,Married,Research & Development,Laboratory Technician,1,4,4 - Master,Medical,2305,"Low (<$3,500)",390,62,6217,15,3,No,0,Travel_Rarely,17,Far (16-25 mi),3,3 - High,4,4 - Very High,3,3 - High,4,4 - Best,1,3,3 - Excellent,3,3,3-5 Years,2,0,2,3,1,No,0
1719,45,40-49,Female,Single,Research & Development,Research Director,4,2,2 - College,Technical Degree,16704,"Executive (>$12,000)",1005,48,17119,11,0,No,0,Travel_Rarely,28,Very Far (26+ mi),2,2 - Medium,4,4 - Very High,3,3 - High,3,3 - Better,2,3,3 - Excellent,21,21,10+ Years,6,8,6,2,1,No,0
1720,32,30-39,Male,Married,Research & Development,Research Scientist,1,3,3 - Bachelor,Life Sciences,3433,"Low (<$3,500)",585,56,17360,13,1,No,0,Travel_Frequently,10,Moderate (6-15 mi),3,3 - High,1,1 - Low,1,1 - Low,2,2 - Good,3,3,3 - Excellent,10,5,3-5 Years,2,1,3,3,6,No,0
1721,31,30-39,Male,Married,Research & Development,Laboratory Technician,1,4,4 - Master,Life Sciences,3477,"Low (<$3,500)",741,69,18103,14,1,No,0,Travel_Rarely,2,Near (1-5 mi),3,3 - High,2,2 - Medium,4,4 - Very High,4,4 - Best,3,3,3 - Excellent,6,5,3-5 Years,2,0,3,2,1,No,0
1722,41,40-49,Male,Married,Human Resources,Human Resources,2,3,3 - Bachelor,Human Resources,6430,"Mid ($3,500 - $7,000)",552,60,20794,19,1,No,0,Non-Travel,4,Near (1-5 mi),2,2 - Medium,3,3 - High,2,2 - Medium,3,3 - Better,1,3,3 - Excellent,10,3,3-5 Years,2,1,2,4,6,No,0
1724,40,40-49,Female,Married,Research & Development,Manufacturing Director,2,2,2 - College,Life Sciences,6516,"Mid ($3,500 - $7,000)",369,92,5041,16,1,Yes,1,Travel_Rarely,8,Moderate (6-15 mi),1,1 - Low,2,2 - Medium,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,18,1,1-2 Years,0,0,0,3,2,No,0
1725,24,Under 30,Male,Divorced,Research & Development,Laboratory Technician,1,1,1 - Below College,Medical,3907,"Mid ($3,500 - $7,000)",506,91,3622,13,3,No,0,Travel_Rarely,29,Very Far (26+ mi),1,1 - Low,2,2 - Medium,2,2 - Medium,4,4 - Best,3,3,3 - Excellent,6,6,6-10 Years,2,1,2,2,1,No,0
1727,46,40-49,Male,Single,Research & Development,Healthcare Representative,2,4,4 - Master,Life Sciences,5562,"Mid ($3,500 - $7,000)",717,34,9697,14,0,No,0,Travel_Rarely,13,Moderate (6-15 mi),2,2 - Medium,3,3 - High,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,19,10,6-10 Years,7,0,9,3,6,No,0
1728,35,30-39,Male,Married,Research & Development,Manufacturing Director,2,4,4 - Master,Life Sciences,6883,"Mid ($3,500 - $7,000)",1370,49,5151,16,1,No,0,Travel_Rarely,27,Very Far (26+ mi),3,3 - High,4,4 - Very High,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,17,7,6-10 Years,7,0,7,3,2,No,0
1729,30,30-39,Male,Married,Research & Development,Research Scientist,1,1,1 - Below College,Life Sciences,2862,"Low (<$3,500)",793,33,3811,12,1,No,0,Travel_Rarely,16,Far (16-25 mi),4,4 - Very High,2,2 - Medium,2,2 - Medium,2,2 - Good,3,3,3 - Excellent,10,10,6-10 Years,0,0,8,2,1,No,0
1731,47,40-49,Male,Married,Sales,Sales Executive,2,4,4 - Master,Marketing,4978,"Mid ($3,500 - $7,000)",543,87,3536,11,1,No,0,Non-Travel,2,Near (1-5 mi),2,2 - Medium,3,3 - High,4,4 - Very High,1,1 - Bad,3,3,3 - Excellent,4,1,1-2 Years,0,0,0,3,7,No,0
1732,46,40-49,Male,Divorced,Sales,Sales Executive,3,3,3 - Bachelor,Life Sciences,10368,"High ($7,001 - $12,000)",1277,74,5596,12,1,Yes,1,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,3,3 - High,2,2 - Medium,2,2 - Good,3,3,3 - Excellent,13,10,6-10 Years,6,0,3,5,4,No,0
1733,36,30-39,Male,Divorced,Sales,Sales Executive,2,5,5 - Doctor,Marketing,6134,"Mid ($3,500 - $7,000)",1456,96,8658,13,3,Yes,1,Travel_Rarely,13,Moderate (6-15 mi),1,1 - Low,2,2 - Medium,2,2 - Medium,3,3 - Better,2,3,3 - Excellent,16,2,1-2 Years,2,2,2,3,5,Yes,1
1734,32,30-39,Male,Single,Sales,Sales Executive,2,2,2 - College,Life Sciences,6735,"Mid ($3,500 - $7,000)",964,34,12147,15,0,No,0,Travel_Rarely,1,Near (1-5 mi),2,2 - Medium,1,1 - Low,2,2 - Medium,3,3 - Better,1,3,3 - Excellent,10,0,< 1 Year,0,0,0,2,6,Yes,1
